session_id,parent_session_id,agent,role,model_routes,gauntlet_objective_ids,objective_attribution_confidence,timestamp_start,timestamp_end,duration_ms,status,model_requests,prompt_tokens_processed,completion_tokens_estimate,turn_usage_input_tokens,turn_usage_output_tokens,turn_usage_total_tokens,turn_usage_cached_read_tokens,turn_usage_cache_creation_tokens,turn_usage_reasoning_tokens,turn_usage_model_calls,turn_usage_api_duration_ms,turn_usage_scope,tool_calls_emitted,provider_errors,tool_or_harness_errors,compactions_detected,context_peak_tokens,context_median_tokens,context_p95_tokens,source_path
01a005ea-49a3-7142-9420-e3c939163742,01a005e5-baf3-7741-b6ad-b294bb028977,general-purpose,auxiliary,"[""deepseek-v4-flash""]","[""CAPABILITY-SWERVE""]",high,2026-08-15T14:53:55.892Z,2026-08-15T15:02:04.410Z,488940,completed,47,3993445,92445,4014939,16731,4031670,3364928,0,2049,47,390933,turn-level aggregate; not safely allocatable to individual request rows,67,0,3,0,108463,83623,108059,~/.grok/sessions/<encoded-cwd>/01a005ea-49a3-7142-9420-e3c939163742/
01a00617-6615-7b33-b602-42448d96c29c,,orchestrator/mixed,parent/orchestrator,"[""deepseek-v4-flash""]","[""CAPABILITY-SWERVE"",""MATCH-SCORING""]",high,2026-08-15T15:43:14.558Z,2026-08-15T18:58:33.292Z,,completed/closed,156,29405693,162195,37278286,139316,37417602,31127840,0,39228,406,2675443,turn-level aggregate; not safely allocatable to individual request rows,166,0,2,0,259989,192342,258328,~/.grok/sessions/<encoded-cwd>/01a00617-6615-7b33-b602-42448d96c29c/
01a0061b-9762-7572-887b-634c56c9fb35,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""deepseek-v4-flash""]","[""CAPABILITY-SWERVE""]",high,2026-08-15T15:47:48.014Z,2026-08-15T15:56:41.607Z,534967,completed,21,1055191,43562,1067759,6014,1073773,978176,0,1878,21,110909,turn-level aggregate; not safely allocatable to individual request rows,29,0,4,0,69945,53671,69155,~/.grok/sessions/<encoded-cwd>/01a0061b-9762-7572-887b-634c56c9fb35/
01a00624-0c1f-74f3-b730-cd00a47e108a,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""deepseek-v4-flash""]","[""CAPABILITY-SWERVE""]",high,2026-08-15T15:57:01.591Z,2026-08-15T16:02:07.373Z,306560,completed,16,303462,13394,311885,3968,315853,274944,0,669,16,109162,turn-level aggregate; not safely allocatable to individual request rows,20,0,1,0,23736,20664,23736,~/.grok/sessions/<encoded-cwd>/01a00624-0c1f-74f3-b730-cd00a47e108a/
01a00629-0227-7f61-af2d-728c6896853b,01a00617-6615-7b33-b602-42448d96c29c,git-committer,bookkeeping/committer,"[""gemma4""]","[""CAPABILITY-SWERVE""]",high,2026-08-15T16:02:26.908Z,2026-08-15T16:03:14.669Z,48720,completed,14,174655,0,173539,1551,175090,0,0,0,14,27266,turn-level aggregate; not safely allocatable to individual request rows,13,0,0,0,14365,13456,14365,~/.grok/sessions/<encoded-cwd>/01a00629-0227-7f61-af2d-728c6896853b/
01a0063a-f562-7a11-b9dd-569cd35e3bc3,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""qwen3.6""]","[""BOOTSTRAP-01""]",medium,2026-08-15T16:22:03.020Z,2026-08-15T16:33:52.817Z,710489,completed,36,1988707,49244,1995864,16139,2012003,1689376,0,5196,36,280371,turn-level aggregate; not safely allocatable to individual request rows,51,0,2,0,75578,59853,74442,~/.grok/sessions/<encoded-cwd>/01a0063a-f562-7a11-b9dd-569cd35e3bc3/
01a00646-1786-7cf2-ac3a-fd5fb210891b,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01""]",medium,2026-08-15T16:34:12.410Z,2026-08-15T16:37:13.830Z,181877,completed,8,161531,17378,169212,4010,173222,133120,0,1508,8,72106,turn-level aggregate; not safely allocatable to individual request rows,17,0,0,0,28271,22218,28271,~/.grok/sessions/<encoded-cwd>/01a00646-1786-7cf2-ac3a-fd5fb210891b/
01a00649-06c6-7b00-b2ca-e8e85d5fde94,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01""]",medium,2026-08-15T16:37:24.845Z,2026-08-15T16:42:47.085Z,322805,completed,6,106753,17638,115214,2930,118144,89344,0,936,6,58516,turn-level aggregate; not safely allocatable to individual request rows,14,0,3,0,24821,19855,24821,~/.grok/sessions/<encoded-cwd>/01a00649-06c6-7b00-b2ca-e8e85d5fde94/
01a0064e-1b4c-7bb2-87f4-71bab9a9d3bd,01a00617-6615-7b33-b602-42448d96c29c,git-committer,bookkeeping/committer,"[""gemma4""]","[""BOOTSTRAP-01""]",medium,2026-08-15T16:42:57.524Z,2026-08-15T16:43:26.918Z,29702,completed,10,104405,0,103772,945,104717,0,0,0,10,21250,turn-level aggregate; not safely allocatable to individual request rows,9,0,0,0,12207,11578,12207,~/.grok/sessions/<encoded-cwd>/01a0064e-1b4c-7bb2-87f4-71bab9a9d3bd/
01a00660-73b9-7f42-b369-a32a33eac6b8,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""mimo-v2.5""]","[""BOOTSTRAP-01""]",medium,2026-08-15T17:02:59.992Z,2026-08-15T17:22:28.174Z,1168683,completed,50,2931051,60223,2933824,30336,2964160,2843776,0,11029,50,811427,turn-level aggregate; not safely allocatable to individual request rows,55,0,5,0,88339,57623,86987,~/.grok/sessions/<encoded-cwd>/01a00660-73b9-7f42-b369-a32a33eac6b8/
01a00672-a9b9-7590-88d4-2dd7e4e9b723,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01""]",medium,2026-08-15T17:22:53.471Z,2026-08-15T17:24:53.745Z,120773,completed,9,277618,31198,287499,3940,291439,232960,0,1107,9,102698,turn-level aggregate; not safely allocatable to individual request rows,17,0,0,0,39898,36442,39898,~/.grok/sessions/<encoded-cwd>/01a00672-a9b9-7590-88d4-2dd7e4e9b723/
01a00674-a46b-7c50-b957-e2351f98483a,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01""]",medium,2026-08-15T17:25:03.332Z,2026-08-15T17:34:59.274Z,596582,completed,6,82476,10025,91257,2002,93259,65536,0,529,6,40723,turn-level aggregate; not safely allocatable to individual request rows,8,0,3,0,19986,14892,19986,~/.grok/sessions/<encoded-cwd>/01a00674-a46b-7c50-b957-e2351f98483a/
01a0067e-0f9f-7d92-88fb-3c12044844f8,01a00617-6615-7b33-b602-42448d96c29c,git-committer,bookkeeping/committer,"[""gemma4""]","[""BOOTSTRAP-01""]",medium,2026-08-15T17:35:20.453Z,2026-08-15T17:35:55.821Z,35867,completed,9,101180,0,100748,730,101478,0,0,0,9,27598,turn-level aggregate; not safely allocatable to individual request rows,8,0,0,0,13268,12933,13268,~/.grok/sessions/<encoded-cwd>/01a0067e-0f9f-7d92-88fb-3c12044844f8/
01a0067e-ef73-7f80-b2d3-75904a15f754,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""mimo-v2.5""]","[""BOOTSTRAP-01""]",medium,2026-08-15T17:36:17.631Z,2026-08-15T17:52:40.579Z,983321,completed,30,1468158,67523,1460162,29996,1490158,1399296,0,20696,30,732737,turn-level aggregate; not safely allocatable to individual request rows,34,0,2,1,69944,53065,69063,~/.grok/sessions/<encoded-cwd>/01a0067e-ef73-7f80-b2d3-75904a15f754/
01a0068e-486e-7412-a600-52f9a965baa6,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01""]",medium,2026-08-15T17:53:03.473Z,2026-08-15T17:58:35.175Z,332109,completed,10,219492,20124,227720,4360,232080,186368,0,1544,10,72811,turn-level aggregate; not safely allocatable to individual request rows,15,0,2,0,27733,25878,27733,~/.grok/sessions/<encoded-cwd>/01a0068e-486e-7412-a600-52f9a965baa6/
01a00693-81e5-7d13-a1b4-4baeb2305002,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01""]",medium,2026-08-15T17:58:46.067Z,2026-08-15T18:03:42.044Z,296589,completed,4,57204,12376,65804,1291,67095,45056,0,248,4,30901,turn-level aggregate; not safely allocatable to individual request rows,5,0,2,0,20015,17096,20015,~/.grok/sessions/<encoded-cwd>/01a00693-81e5-7d13-a1b4-4baeb2305002/
01a00698-6475-7ad2-9167-2f1186c0a21f,01a00617-6615-7b33-b602-42448d96c29c,git-committer,bookkeeping/committer,"[""gemma4""]","[""BOOTSTRAP-01""]",medium,2026-08-15T18:04:06.006Z,2026-08-15T18:07:08.443Z,182847,failed,67,2662035,0,2657635,4400,2662035,0,0,0,66,135266,turn-level aggregate; not safely allocatable to individual request rows,66,0,5,0,57587,39918,57152,~/.grok/sessions/<encoded-cwd>/01a00698-6475-7ad2-9167-2f1186c0a21f/
01a0069c-b9d5-7133-a01c-15904411b998,01a00617-6615-7b33-b602-42448d96c29c,git-committer,bookkeeping/committer,"[""gemma4""]","[""BOOTSTRAP-01""]",medium,2026-08-15T18:08:50.051Z,2026-08-15T18:09:05.921Z,16312,completed,7,41316,0,40987,491,41478,0,0,0,7,10452,turn-level aggregate; not safely allocatable to individual request rows,6,0,0,0,6519,6272,6519,~/.grok/sessions/<encoded-cwd>/01a0069c-b9d5-7133-a01c-15904411b998/
01a0069d-1658-7f63-b99e-aeb300f21f79,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""qwen3.6""]","[""BOOTSTRAP-01""]",medium,2026-08-15T18:09:13.903Z,2026-08-15T18:36:37.160Z,1643865,completed,67,7197701,111697,7191678,48322,7240000,6663184,0,23769,67,760192,turn-level aggregate; not safely allocatable to individual request rows,85,0,13,0,154853,117791,154004,~/.grok/sessions/<encoded-cwd>/01a0069d-1658-7f63-b99e-aeb300f21f79/
01a006b6-7ca9-7410-856e-9d788ec0e2ca,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01""]",medium,2026-08-15T18:36:58.327Z,2026-08-15T18:43:37.596Z,399725,completed,17,356550,21233,364254,6066,370320,310784,0,1477,17,105924,turn-level aggregate; not safely allocatable to individual request rows,28,0,1,0,29088,21310,29088,~/.grok/sessions/<encoded-cwd>/01a006b6-7ca9-7410-856e-9d788ec0e2ca/
01a006bc-bb5c-7d01-b54a-246d1b7e9076,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01""]",medium,2026-08-15T18:43:47.679Z,2026-08-15T18:46:16.239Z,149091,completed,4,48523,9904,56563,1857,58420,43008,0,788,4,27135,turn-level aggregate; not safely allocatable to individual request rows,5,0,1,0,15584,14989,15584,~/.grok/sessions/<encoded-cwd>/01a006bc-bb5c-7d01-b54a-246d1b7e9076/
01a006bf-38b4-7543-add4-71d8508248c6,01a00617-6615-7b33-b602-42448d96c29c,git-committer,bookkeeping/committer,"[""gemma4""]","[""BOOTSTRAP-01""]",medium,2026-08-15T18:46:30.720Z,2026-08-15T18:46:52.204Z,21887,completed,7,36033,0,35706,447,36153,0,0,0,7,16485,turn-level aggregate; not safely allocatable to individual request rows,6,0,0,0,5499,5216,5499,~/.grok/sessions/<encoded-cwd>/01a006bf-38b4-7543-add4-71d8508248c6/
01a006bf-facb-7702-8f44-9bcb4bbd806f,01a00617-6615-7b33-b602-42448d96c29c,general-purpose,auxiliary,"[""qwen3.6""]","[""MATCH-SCORING""]",high,2026-08-15T18:47:20.419Z,2026-08-15T18:58:10.192Z,650152,cancelled,40,1131393,27410,1090604,11484,1102088,880320,0,3965,39,198551,turn-level aggregate; not safely allocatable to individual request rows,42,0,2,0,47814,25660,47594,~/.grok/sessions/<encoded-cwd>/01a006bf-facb-7702-8f44-9bcb4bbd806f/
01a006c0-1698-76c2-a39c-06bcb8f216b8,01a00617-6615-7b33-b602-42448d96c29c,git-committer,bookkeeping/committer,"[""gemma4""]","[""MATCH-SCORING""]",high,2026-08-15T18:47:27.550Z,2026-08-15T18:47:43.383Z,16268,completed,7,40491,0,40176,452,40628,0,0,0,7,10785,turn-level aggregate; not safely allocatable to individual request rows,6,0,0,0,6363,6126,6363,~/.grok/sessions/<encoded-cwd>/01a006c0-1698-76c2-a39c-06bcb8f216b8/
01a006f8-fdd1-7be2-b304-5f321f04c2fb,,orchestrator/mixed,parent/orchestrator,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01"",""BROWSER-SCOREBOARD"",""MATCH-LIFECYCLE"",""MATCH-ORACLE"",""MATCH-SCORING""]",medium,2026-08-15T19:50:22.053Z,2026-08-15T23:34:05.387Z,,completed/closed,136,18476181,102160,35542659,227663,35770322,32856480,0,68569,620,4583115,turn-level aggregate; not safely allocatable to individual request rows,164,0,10,0,196723,141815,191905,~/.grok/sessions/<encoded-cwd>/01a006f8-fdd1-7be2-b304-5f321f04c2fb/
01a006ff-26f7-7fc1-8d26-6ba514e1af80,01a006f8-fdd1-7be2-b304-5f321f04c2fb,builder-qwen,builder,"[""qwen3.6""]","[""MATCH-SCORING""]",high,2026-08-15T19:56:20.426Z,2026-08-15T20:51:46.499Z,3326430,completed,54,2162496,41386,2163707,25829,2189536,1854960,0,4700,54,351365,turn-level aggregate; not safely allocatable to individual request rows,61,0,4,0,57568,42578,57188,~/.grok/sessions/<encoded-cwd>/01a006ff-26f7-7fc1-8d26-6ba514e1af80/
01a00733-1581-74c2-8e23-d486f99124e0,01a006f8-fdd1-7be2-b304-5f321f04c2fb,critic,critic,"[""deepseek-v4-flash-0731""]","[""MATCH-SCORING""]",high,2026-08-15T20:53:03.793Z,2026-08-15T20:53:04.744Z,1306,failed,1,0,0,0,0,0,0,0,0,0,0,turn-level aggregate; not safely allocatable to individual request rows,0,0,1,0,0,,,~/.grok/sessions/<encoded-cwd>/01a00733-1581-74c2-8e23-d486f99124e0/
01a00733-6488-76e3-952b-ede19cfe0bda,01a006f8-fdd1-7be2-b304-5f321f04c2fb,critic,critic,"[""deepseek-v4-flash-0731""]","[""MATCH-SCORING""]",high,2026-08-15T20:53:24.033Z,2026-08-15T20:53:24.719Z,1024,failed,1,0,0,0,0,0,0,0,0,0,0,turn-level aggregate; not safely allocatable to individual request rows,0,0,1,0,0,,,~/.grok/sessions/<encoded-cwd>/01a00733-6488-76e3-952b-ede19cfe0bda/
01a00733-ad72-7ba3-8a12-08af7e1c069b,01a006f8-fdd1-7be2-b304-5f321f04c2fb,critic-mimo,critic,"[""mimo-v2.5""]","[""MATCH-SCORING""]",high,2026-08-15T20:53:42.747Z,2026-08-15T20:58:32.220Z,289852,completed,35,770484,11057,773608,7104,780712,743040,0,3005,35,202086,turn-level aggregate; not safely allocatable to individual request rows,34,0,0,0,29337,22170,28737,~/.grok/sessions/<encoded-cwd>/01a00733-ad72-7ba3-8a12-08af7e1c069b/
01a00738-61de-7bb2-8322-521d6bb3353f,01a006f8-fdd1-7be2-b304-5f321f04c2fb,integration-reviewer,integration reviewer,"[""deepseek-v4-flash-0731""]","[""MATCH-SCORING""]",high,2026-08-15T20:58:51.050Z,2026-08-15T20:58:51.743Z,1050,failed,1,0,0,0,0,0,0,0,0,0,0,turn-level aggregate; not safely allocatable to individual request rows,0,0,1,0,0,,,~/.grok/sessions/<encoded-cwd>/01a00738-61de-7bb2-8322-521d6bb3353f/
01a00739-12c7-74d3-b9cb-975f1dfb0b7a,01a006f8-fdd1-7be2-b304-5f321f04c2fb,integration-reviewer,integration reviewer,"[""mimo-v2.5""]","[""MATCH-SCORING""]",high,2026-08-15T20:59:36.520Z,2026-08-15T21:04:33.944Z,297926,completed,26,552924,21537,555964,6680,562644,527616,0,2867,26,213055,turn-level aggregate; not safely allocatable to individual request rows,34,0,2,0,28169,21395,27979,~/.grok/sessions/<encoded-cwd>/01a00739-12c7-74d3-b9cb-975f1dfb0b7a/
01a0073f-bffc-7be1-81dd-611a8db21da8,01a006f8-fdd1-7be2-b304-5f321f04c2fb,git-committer,bookkeeping/committer,"[""gemma4""]","[""MATCH-SCORING""]",high,2026-08-15T21:06:53.935Z,2026-08-15T21:07:18.701Z,25135,completed,7,60999,0,60611,603,61214,0,0,0,7,19246,turn-level aggregate; not safely allocatable to individual request rows,6,0,0,0,10405,10015,10405,~/.grok/sessions/<encoded-cwd>/01a0073f-bffc-7be1-81dd-611a8db21da8/
01a00740-f373-7042-b9f4-768d35786668,01a006f8-fdd1-7be2-b304-5f321f04c2fb,builder-mimo,builder,"[""mimo-v2.5""]","[""BROWSER-SCOREBOARD""]",high,2026-08-15T21:08:12.937Z,2026-08-15T21:22:13.207Z,840940,completed,73,2195528,29126,2200422,12552,2212974,2151168,0,2717,73,410733,turn-level aggregate; not safely allocatable to individual request rows,81,0,5,0,46668,32593,45822,~/.grok/sessions/<encoded-cwd>/01a00740-f373-7042-b9f4-768d35786668/
01a00751-ebc6-7f62-9180-616c177ba611,01a006f8-fdd1-7be2-b304-5f321f04c2fb,critic-qwen,critic,"[""qwen3.6""]","[""BROWSER-SCOREBOARD""]",high,2026-08-15T21:26:44.800Z,2026-08-15T21:32:18.860Z,334449,completed,10,141724,13861,143328,3855,147183,77552,0,1428,10,47548,turn-level aggregate; not safely allocatable to individual request rows,19,0,2,0,20877,15098,20877,~/.grok/sessions/<encoded-cwd>/01a00751-ebc6-7f62-9180-616c177ba611/
01a00757-37c3-7771-85a7-7064ba406d42,01a006f8-fdd1-7be2-b304-5f321f04c2fb,integration-reviewer,integration reviewer,"[""qwen3.6""]","[""BROWSER-SCOREBOARD""]",high,2026-08-15T21:32:32.017Z,2026-08-15T21:36:52.803Z,261260,completed,23,269551,9355,272362,3975,276337,161392,0,484,23,134547,turn-level aggregate; not safely allocatable to individual request rows,32,0,2,0,16636,12318,16436,~/.grok/sessions/<encoded-cwd>/01a00757-37c3-7771-85a7-7064ba406d42/
01a0075b-ed61-7b82-8875-61868d38eb97,01a006f8-fdd1-7be2-b304-5f321f04c2fb,git-committer,bookkeeping/committer,"[""gemma4""]","[""BROWSER-SCOREBOARD""]",high,2026-08-15T21:37:40.534Z,2026-08-15T21:37:57.982Z,17803,completed,6,46447,0,46145,548,46693,0,0,0,6,13230,turn-level aggregate; not safely allocatable to individual request rows,5,0,0,0,9166,8992,9166,~/.grok/sessions/<encoded-cwd>/01a0075b-ed61-7b82-8875-61868d38eb97/
01a0075c-8455-7270-a0df-32b31a028294,01a006f8-fdd1-7be2-b304-5f321f04c2fb,builder-qwen,builder,"[""qwen3.6""]","[""MATCH-LIFECYCLE""]",high,2026-08-15T21:38:19.225Z,2026-08-15T22:33:25.794Z,3306959,completed,96,6627408,85655,6612455,60981,6673436,5923296,0,24249,96,817772,turn-level aggregate; not safely allocatable to individual request rows,100,0,11,0,111613,65282,110666,~/.grok/sessions/<encoded-cwd>/01a0075c-8455-7270-a0df-32b31a028294/
01a0078f-b061-77d2-b20d-8f2b7b04f33b,01a006f8-fdd1-7be2-b304-5f321f04c2fb,critic-mimo,critic,"[""mimo-v2.5""]","[""MATCH-LIFECYCLE""]",high,2026-08-15T22:34:12.860Z,2026-08-15T22:42:54.539Z,522099,completed,12,226745,20386,227518,6394,233912,203200,0,3512,12,162408,turn-level aggregate; not safely allocatable to individual request rows,20,0,3,0,24914,19124,24914,~/.grok/sessions/<encoded-cwd>/01a0078f-b061-77d2-b20d-8f2b7b04f33b/
01a00797-d9a2-79d3-9a7b-7d89e22e58dc,01a006f8-fdd1-7be2-b304-5f321f04c2fb,integration-reviewer,integration reviewer,"[""mimo-v2.5""]","[""MATCH-LIFECYCLE""]",high,2026-08-15T22:43:07.622Z,2026-08-15T22:50:53.146Z,465869,completed,19,525452,18489,528275,7015,535290,493632,0,4425,19,206720,turn-level aggregate; not safely allocatable to individual request rows,24,0,0,0,34728,31610,34728,~/.grok/sessions/<encoded-cwd>/01a00797-d9a2-79d3-9a7b-7d89e22e58dc/
01a0079f-a2c8-7a11-afc9-c763df51e65b,01a006f8-fdd1-7be2-b304-5f321f04c2fb,git-committer,bookkeeping/committer,"[""gemma4""]","[""MATCH-LIFECYCLE""]",high,2026-08-15T22:51:38.023Z,2026-08-15T22:52:12.870Z,35338,completed,8,64111,0,63648,683,64331,0,0,0,8,29295,turn-level aggregate; not safely allocatable to individual request rows,7,0,1,0,9181,8890,9181,~/.grok/sessions/<encoded-cwd>/01a0079f-a2c8-7a11-afc9-c763df51e65b/
01a007a0-6664-7503-bde9-b98c3c29edc2,01a006f8-fdd1-7be2-b304-5f321f04c2fb,builder-qwen,builder,"[""qwen3.6""]","[""BOOTSTRAP-01""]",medium,2026-08-15T22:52:27.935Z,2026-08-15T23:12:07.029Z,1179432,completed,32,1244242,37954,1244321,24650,1268971,983024,0,5586,32,366783,turn-level aggregate; not safely allocatable to individual request rows,37,0,6,0,59834,38556,59760,~/.grok/sessions/<encoded-cwd>/01a007a0-6664-7503-bde9-b98c3c29edc2/
01a007b2-c948-7512-a099-dc51373f043d,01a006f8-fdd1-7be2-b304-5f321f04c2fb,critic-mimo,critic,"[""mimo-v2.5""]","[""BOOTSTRAP-01""]",medium,2026-08-15T23:12:32.984Z,2026-08-15T23:17:48.383Z,315810,completed,37,1006566,22838,1010717,6243,1016960,976704,0,1701,37,279248,turn-level aggregate; not safely allocatable to individual request rows,42,0,0,0,35964,28603,34167,~/.grok/sessions/<encoded-cwd>/01a007b2-c948-7512-a099-dc51373f043d/
01a007b7-c62e-7e00-a825-95374437d70b,01a006f8-fdd1-7be2-b304-5f321f04c2fb,integration-reviewer,integration reviewer,"[""mimo-v2.5""]","[""BOOTSTRAP-01""]",medium,2026-08-15T23:17:59.867Z,2026-08-15T23:23:39.225Z,391796,cancelled,15,341002,16506,344542,3354,347896,319616,0,1218,15,81336,turn-level aggregate; not safely allocatable to individual request rows,22,0,2,0,28438,25060,28438,~/.grok/sessions/<encoded-cwd>/01a007b7-c62e-7e00-a825-95374437d70b/
01a007be-0788-79f1-abd1-556236ad1578,01a006f8-fdd1-7be2-b304-5f321f04c2fb,integration-reviewer,integration reviewer,"[""mimo-v2.5""]","[""BOOTSTRAP-01""]",medium,2026-08-15T23:24:49.863Z,2026-08-15T23:30:47.930Z,358529,completed,40,1078137,21282,1083603,6627,1090230,1046464,0,2322,40,217959,turn-level aggregate; not safely allocatable to individual request rows,44,0,1,0,35660,27268,35195,~/.grok/sessions/<encoded-cwd>/01a007be-0788-79f1-abd1-556236ad1578/
01a007c4-2a66-7132-8820-65ed3e95dfa0,01a006f8-fdd1-7be2-b304-5f321f04c2fb,git-committer,bookkeeping/committer,"[""gemma4""]","[""BOOTSTRAP-01""]",medium,2026-08-15T23:31:32.022Z,2026-08-15T23:31:57.559Z,26006,completed,7,71032,0,70597,706,71303,0,0,0,7,20418,turn-level aggregate; not safely allocatable to individual request rows,6,0,1,0,12360,12073,12360,~/.grok/sessions/<encoded-cwd>/01a007c4-2a66-7132-8820-65ed3e95dfa0/
01a007c5-1846-76b0-8263-d3d12b6a3a7e,01a006f8-fdd1-7be2-b304-5f321f04c2fb,builder-qwen,builder,"[""qwen3.6""]","[""MATCH-ORACLE""]",high,2026-08-15T23:32:32.769Z,2026-08-15T23:34:02.361Z,89896,cancelled,10,310056,28383,272858,3446,276304,203312,0,986,9,51195,turn-level aggregate; not safely allocatable to individual request rows,19,0,0,0,42395,40415,42395,~/.grok/sessions/<encoded-cwd>/01a007c5-1846-76b0-8263-d3d12b6a3a7e/
01a007cd-36da-7a33-953d-732ebbff0da7,,orchestrator/mixed,parent/orchestrator,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01"",""BROWSER-MATCH-PHASE-DISPLAY"",""MATCH-ORACLE"",""MATCH-REPLAY-EXTENSION""]",medium,2026-08-15T23:42:13.967Z,2026-08-16T01:05:28.978Z,,completed/closed,144,13772901,92080,19163223,107820,19271043,17910384,0,43109,319,2278692,turn-level aggregate; not safely allocatable to individual request rows,161,0,5,0,142998,97224,139932,~/.grok/sessions/<encoded-cwd>/01a007cd-36da-7a33-953d-732ebbff0da7/
01a007d9-a9d7-75e2-abab-d64bf79f0c1e,01a007cd-36da-7a33-953d-732ebbff0da7,builder-qwen,builder,"[""qwen3.6""]","[""MATCH-ORACLE""]",high,2026-08-15T23:55:00.960Z,2026-08-16T00:09:21.214Z,860763,completed,30,1285903,31215,1286375,13329,1299704,1018656,0,4717,30,173203,turn-level aggregate; not safely allocatable to individual request rows,33,0,2,0,56663,46164,55898,~/.grok/sessions/<encoded-cwd>/01a007d9-a9d7-75e2-abab-d64bf79f0c1e/
01a007e7-1e07-7522-9132-9d3ba2a1f6ee,01a007cd-36da-7a33-953d-732ebbff0da7,critic,critic,"[""deepseek-v4-flash-0731""]","[""MATCH-ORACLE""]",high,2026-08-16T00:09:43.127Z,2026-08-16T00:09:44.849Z,2677,failed,1,0,0,0,0,0,0,0,0,0,0,turn-level aggregate; not safely allocatable to individual request rows,0,0,1,0,0,,,~/.grok/sessions/<encoded-cwd>/01a007e7-1e07-7522-9132-9d3ba2a1f6ee/
01a007e7-5d1f-78e0-884e-14a0231ed073,01a007cd-36da-7a33-953d-732ebbff0da7,critic,critic,"[""deepseek-v4-flash-0731""]","[""MATCH-ORACLE""]",high,2026-08-16T00:09:58.709Z,2026-08-16T00:09:59.491Z,1218,failed,1,0,0,0,0,0,0,0,0,0,0,turn-level aggregate; not safely allocatable to individual request rows,0,0,1,0,0,,,~/.grok/sessions/<encoded-cwd>/01a007e7-5d1f-78e0-884e-14a0231ed073/
01a007e7-9e09-77e2-b3ae-bcbd286d021a,01a007cd-36da-7a33-953d-732ebbff0da7,critic-mimo,critic,"[""mimo-v2.5""]","[""MATCH-ORACLE""]",high,2026-08-16T00:10:15.415Z,2026-08-16T00:20:42.514Z,627603,completed,37,1348273,30262,1349215,8176,1357391,1297536,0,3503,37,343208,turn-level aggregate; not safely allocatable to individual request rows,43,0,2,0,51566,41310,50615,~/.grok/sessions/<encoded-cwd>/01a007e7-9e09-77e2-b3ae-bcbd286d021a/
01a007f1-7edb-7001-a156-2520784435f7,01a007cd-36da-7a33-953d-732ebbff0da7,integration-reviewer,integration reviewer,"[""deepseek-v4-flash-0731""]","[""MATCH-ORACLE""]",high,2026-08-16T00:21:03.074Z,2026-08-16T00:21:04.057Z,1788,failed,1,0,0,0,0,0,0,0,0,0,0,turn-level aggregate; not safely allocatable to individual request rows,0,0,1,0,0,,,~/.grok/sessions/<encoded-cwd>/01a007f1-7edb-7001-a156-2520784435f7/
01a007f1-c3f4-7e92-86dc-b75a6243c0a4,01a007cd-36da-7a33-953d-732ebbff0da7,general-purpose,auxiliary,"[""mimo-v2.5""]","[""MATCH-ORACLE""]",high,2026-08-16T00:21:20.334Z,2026-08-16T00:28:16.945Z,416977,completed,30,1378206,36545,1387070,7232,1394302,1328128,0,3422,30,244426,turn-level aggregate; not safely allocatable to individual request rows,40,0,1,0,58349,48329,54159,~/.grok/sessions/<encoded-cwd>/01a007f1-c3f4-7e92-86dc-b75a6243c0a4/
01a007fa-34db-7370-aa15-d0d57e8c7c89,01a007cd-36da-7a33-953d-732ebbff0da7,git-committer,bookkeeping/committer,"[""gemma4""]","[""MATCH-ORACLE""]",high,2026-08-16T00:30:33.519Z,2026-08-16T00:31:06.900Z,33729,completed,7,41090,0,40611,712,41323,0,0,0,7,29878,turn-level aggregate; not safely allocatable to individual request rows,6,0,0,0,6396,5778,6396,~/.grok/sessions/<encoded-cwd>/01a007fa-34db-7370-aa15-d0d57e8c7c89/
